movieId,title,genres,cast,crew
94469,Alien,Horror,Tom Skerritt,Ridley Scott
1214,Fiddler on the Roof,Drama,Chaim Topol,Norman Jewison
4857,Thunderball,Adventure,Sean Connery,Terence Young
2993,Detention,Horror,Shanley Caswell,Joseph Kahn
6560,Set It Off,Drama,Jada Pinkett Smith,F. Gary Gray
998,Child's Play,Horror,Catherine Hicks,Tom Holland
1991,Sicko,Documentary,Michael Moore,Michael Moore
53894,Down to You,Comedy,Freddie Prinze Jr.,Kris Isacsson
3225,Boiler Room,Crime,Giovanni Ribisi,Ben Younger
3298,Trading Places,Comedy,Eddie Murphy,John Landis
3039,Black Christmas,Horror,Katie Cassidy,Glen Morgan
5980,Breakin' All the Rules,Comedy,Jamie Foxx,Daniel Taplitz
7457,Henry V,War,Kenneth Branagh,Kenneth Branagh
1224,Igby Goes Down,Comedy,Kieran Culkin,Burr Steers
5577,PCU,Comedy,Jeremy Piven,Hart Bochner
6811,Gracie,Drama,Jesse Lee Soffer,Davis Guggenheim
53133,Trust the Man,Comedy,David Duchovny,Bart Freundlich
47976,Hamlet 2,Comedy,Steve Coogan,Andrew Fleming
61246,Velvet Goldmine,Drama,Ewan McGregor,Todd Haynes
6406,All or Nothing,Comedy,James Corden,Mike Leigh
5788,Undiscovered,Comedy,Kip Pardue,Meiert Avis
36511,Veronika Decides to Die,Drama,Sarah Michelle Gellar,Emily Young
72980,Crocodile Dundee,Adventure,Paul Hogan,Peter Faiman
2470,"Ultramarines: A Warhammer 40,000 Movie",Animation,Terence Stamp,Martyn Pick
116215,Beneath Hill 60,Drama,Brendan Cowell,Jeremy Sims
85763,Polisse,Drama,Karin Viard,Maïwenn
90474,Awake,Thriller,Hayden Christensen,Joby Harold
56169,Crazy Heart,Drama,Jeff Bridges,Scott Cooper
73023,Baggage Claim,Comedy,Paula Patton,David E. Talbert
105620,Barbarella,Science Fiction,Jane Fonda,Roger Vadim
674,Election,Comedy,Matthew Broderick,Alexander Payne
2599,The DUFF,Romance,Mae Whitman,Ari Sandel
126548,Glitter,Drama,Mariah Carey,Vondie Curtis-Hall
4775,Bright Star,Drama,Abbie Cornish,Jane Campion
71327,All Is Lost,Action,Robert Redford,J.C. Chandor
105954,Limbo,Adventure,Mary Elizabeth Mastrantonio,John Sayles
2682,Yeh Jawaani Hai Deewani,Romance,Ranbir Kapoor,Ayan Mukherjee
108514,Quo Vadis,Drama,Robert Taylor,Mervyn LeRoy
33781,Repo! The Genetic Opera,Horror,Alexa PenaVega,Darren Lynn Bousman
65868,Pulp Fiction,Thriller,John Travolta,Quentin Tarantino
296,Nightcrawler,Crime,Jake Gyllenhaal,Dan Gilroy
115569,Club Dread,Comedy,Kevin Heffernan,Jay Chandrasekhar
7319,Splash,Comedy,Tom Hanks,Ron Howard
2100,Little Miss Sunshine,Comedy,Greg Kinnear,Jonathan Dayton
46578,Stand by Me,Crime,Wil Wheaton,Rob Reiner
1259,28 Days Later,Horror,Cillian Murphy,Danny Boyle
6502,You Got Served,Drama,Marques Houston,Chris Stokes
7259,Escape from Alcatraz,Crime,Clint Eastwood,Don Siegel
8340,Brown Sugar,Comedy,Sanaa Lathan,Rick Famuyiwa
5664,50/50,Comedy,Joseph Gordon-Levitt,Jonathan Levine
89864,Shutter,Horror,Joshua Jackson,Masayuki Ochiai
45003,That Awkward Moment,Comedy,Zac Efron,Tom Gormican
109483,Modern Problems,Comedy,Chevy Chase,Ken Shapiro
5768,Much Ado About Nothing,Drama,Kenneth Branagh,Kenneth Branagh
497,On Her Majesty's Secret Service,Adventure,George Lazenby,Peter R. Hunt
3633,Drive Me Crazy,Drama,Melissa Joan Hart,John Schultz
2888,Akeelah and the Bee,Drama,Keke Palmer,Doug Atchison
44709,Half Baked,Comedy,Dave Chappelle,Tamra Davis
1753,New in Town,Comedy,Renée Zellweger,Jonas Elmer
69253,American Psycho,Thriller,Christian Bale,Mary Harron
3535,Enough Said,Comedy,Julia Louis-Dreyfus,Nicole Holofcener
105211,Easy A,Comedy,Emma Stone,Will Gluck
80549,Shadow of the Vampire,Drama,John Malkovich,E. Elias Merhige
4036,Prom,Comedy,Aimee Teegarden,Joe Nussbaum
89194,Held Up,Comedy,Jamie Foxx,Steve Rash
3595,Woman on Top,Comedy,Penélope Cruz,Fina Torres
3909,Howards End,Drama,Vanessa Redgrave,James Ivory
3260,Another Year,Comedy,Jim Broadbent,Mike Leigh
5613,Showdown in Little Tokyo,Action,Dolph Lundgren,Mark L. Lester
6642,Clay Pigeons,Comedy,Joaquin Phoenix,David Dobkin
2280,It's Kind of a Funny Story,Comedy,Keir Gilchrist,Ryan Fleck
80693,Made in Dagenham,Comedy,Sally Hawkins,Nigel Cole
83270,Prefontaine,Drama,Jared Leto,Steve James
1442,Begin Again,Comedy,Mark Ruffalo,John Carney
111622,Down in the Valley,Drama,Edward Norton,David Jacobson
45382,Brooklyn Rules,Drama,Alec Baldwin,Michael Corrente
55154,Restless,TV Movie,Hayley Atwell,Edward Hall
89570,Fido,Romance,Billy Connolly,Andrew Currie
53468,Wild Target,Action,Bill Nighy,Jonathan Lynn
81804,Pathology,Crime,Milo Ventimiglia,Marc Schölermann
60832,Wuthering Heights,Drama,Tom Hardy,Coky Giedroyc
5035,10th & Wolf,Action,James Marsden,Robert Moresco
55391,Dear Wendy,Comedy,Jamie Bell,Thomas Vinterberg
33421,Aloft,Drama,Jennifer Connelly,Claudia Llosa
127182,Imagine Me & You,Drama,Piper Perabo,Ol Parker
43744,Swimming Pool,Thriller,Charlotte Rampling,François Ozon
6538,Driving Miss Daisy,Comedy,Morgan Freeman,Bruce Beresford
1962,Soul Food,Comedy,Vivica A. Fox,"George Tillman, Jr."
1621,Thank You for Smoking,Comedy,Aaron Eckhart,Jason Reitman
44195,Hostel: Part II,Horror,Lauren German,Eli Roth
53435,Shopgirl,Comedy,Steve Martin,Anand Tucker
39414,Narc,Action,Jason Patric,Joe Carnahan
5959,Men with Brooms,Comedy,Paul Gross,Paul Gross
5829,Witless Protection,Action,Larry the Cable Guy,Charles Robert Carner
58146,Extract,Comedy,Jason Bateman,Mike Judge
71248,Code 46,Drama,Tim Robbins,Michael Winterbottom
8800,Albert Nobbs,Drama,Glenn Close,Rodrigo García
91673,Persepolis,Animation,Chiara Mastroianni,Vincent Paronnaud
55442,Harry Brown,Thriller,Michael Caine,Daniel Barber
74948,Juno,Comedy,Ellen Page,Jason Reitman
56367,Diamonds Are Forever,Adventure,Sean Connery,Guy Hamilton
3984,Flashdance,Drama,Jennifer Beals,Adrian Lyne
2942,Magic Mike,Drama,Channing Tatum,Steven Soderbergh
95449,Darkness Falls,Thriller,Chaney Kley,Jonathan Liebesman
6040,Live and Let Die,Adventure,Roger Moore,Guy Hamilton
2991,My Dog Skip,Comedy,Frankie Muniz,Jay Russell
3189,"Definitely, Maybe",Comedy,Ryan Reynolds,Adam Brooks
58047,Jumping the Broom,Comedy,Paula Patton,Salim Akil
94439,"Good Night, and Good Luck.",Drama,David Strathairn,George Clooney
39292,Capote,Crime,Philip Seymour Hoffman,Bennett Miller
37741,Desperado,Thriller,Antonio Banderas,Robert Rodriguez
163,Logan's Run,Adventure,Michael York,Michael Anderson
2528,Action Jackson,Action,Carl Weathers,Craig R. Baxley
3710,Michael Jordan to the Max,Documentary,Michael Jordan,James D. Stern
4453,Devil's Due,Horror,Allison Miller,Matt Bettinelli-Olpin
108243,Dope,Crime,Shameik Moore,Rick Famuyiwa
127198,In Too Deep,Drama,Omar Epps,Michael Rymer
2812,House of 1000 Corpses,Horror,Sid Haig,Rob Zombie
6290,Warlock,Adventure,Julian Sands,Steve Miner
4682,Beyond the Lights,Romance,Gugu Mbatha-Raw,Gina Prince-Bythewood
117456,Outside Providence,Romance,Shawn Hatosy,Michael Corrente
2836,Bride & Prejudice,Drama,Aishwarya Rai Bachchan,Gurinder Chadha
31694,Rabbit-Proof Fence,Adventure,Everlyn Sampi,Phillip Noyce
5446,Who's Your Caddy?,Comedy,Mick Partridge,Don Michael Paul
54268,Split Second,Thriller,Rutger Hauer,Tony Maylam
5235,Redbelt,Drama,Chiwetel Ejiofor,David Mamet
59336,Cyrus,Comedy,John C. Reilly,Jay Duplass
77421,Auto Focus,Drama,Greg Kinnear,Paul Schrader
5680,Factory Girl,Drama,Sienna Miller,George Hickenlooper
51174,We Need to Talk About Kevin,Drama,John C. Reilly,Lynne Ramsay
90376,Losin' It,Comedy,Tom Cruise,Curtis Hanson
4204,Mother and Child,Drama,Naomi Watts,Rodrigo García
82589,March or Die,Action,Gene Hackman,Dick Richards
110649,Somewhere,Comedy,Stephen Dorff,Sofia Coppola
81791,I Hope They Serve Beer in Hell,Comedy,Matt Czuchry,Bob Gosse
74582,Chairman of the Board,Comedy,Scott 'Carrot Top' Thompson,Alex Zamm
1679,Hesher,Drama,Joseph Gordon-Levitt,Spencer Susser
89047,Dom Hemingway,Comedy,Jude Law,Richard Shepard
110322,Gerry,Mystery,Casey Affleck,Gus Van Sant
6162,Freeheld,Romance,Julianne Moore,Peter Sollett
129352,Pale Rider,Romance,Clint Eastwood,Clint Eastwood
2401,Stargate: The Ark of Truth,Adventure,Ben Browder,Robert C. Cooper
59392,Dazed and Confused,Comedy,Jason London,Richard Linklater
441,High School Musical 2,Comedy,Zac Efron,Kenny Ortega
61123,The Chumscrubber,Comedy,Jamie Bell,Arie Posin
34523,Shade,Action,Stuart Townsend,Damian Nieman
7383,House at the End of the Street,Horror,Jennifer Lawrence,Mark Tonderai
96917,Incendies,Drama,Lubna Azabal,Denis Villeneuve
86781,Annabelle,Horror,Annabelle Wallis,John R. Leonetti
114713,Bran Nue Dae,Comedy,Rocky McKenzie,Rachel Perkins
80947,Dressed to Kill,Horror,Michael Caine,Brian De Palma
4932,Go,Crime,Sarah Polley,Doug Liman
2580,Friends with Money,Comedy,Catherine Keener,Nicole Holofcener
44864,Bats,Horror,Lou Diamond Phillips,Louis Morneau
2974,Shame,Drama,Michael Fassbender,Steve McQueen
90531,Layer Cake,Drama,Daniel Craig,Matthew Vaughn
27831,A Home at the End of the World,Romance,Colin Farrell,Michael Mayer
8667,Aberdeen,Drama,Stellan Skarsgård,Hans Petter Moland
4729,Tracker,Action,Ray Winstone,Ian Sharp
86606,Control,Drama,Sam Riley,Anton Corbijn
32928,Mallrats,Romance,Jason Lee,Kevin Smith
180,Grease,Romance,John Travolta,Randal Kleiser
1380,Platoon,Drama,Tom Berenger,Oliver Stone
1090,Fahrenheit 9/11,Documentary,Robert De Niro,Michael Moore
8622,Butch Cassidy and the Sundance Kid,History,Paul Newman,George Roy Hill
1304,Mary Poppins,Comedy,Julie Andrews,Robert Stevenson
1028,Ordinary People,Drama,Donald Sutherland,Robert Redford
1956,West Side Story,Crime,Natalie Wood,Robert Wise
1947,Caddyshack,Comedy,Chevy Chase,Harold Ramis
3552,Duel in the Sun,Western,Jennifer Jones,King Vidor
3792,Best in Show,Comedy,Jay Brazeau,Christopher Guest
3911,Escape from New York,Science Fiction,Kurt Russell,John Carpenter
1129,School Daze,Comedy,Samuel L. Jackson,Spike Lee
3423,Daddy Day Camp,Comedy,Cuba Gooding Jr.,Fred Savage
54768,Mystic Pizza,Comedy,Annabeth Gish,Donald Petrie
4062,Sliding Doors,Comedy,Gwyneth Paltrow,Peter Howitt
1680,Tales from the Hood,Crime,Clarence Williams III,Rusty Cundieff
330,Halloween 5: The Revenge of Michael Myers,Horror,Donald Pleasence,Dominique Othenin-Girard
1986,Bernie,Comedy,Jack Black,Richard Linklater
87413,Pollock,Drama,Ed Harris,Ed Harris
4017,200 Cigarettes,Comedy,Ben Affleck,Risa Bramon Garcia
2504,City Island,Drama,Andy García,Raymond De Felitta
71466,College,Comedy,Drake Bell,Deb Hagan
8275,Little Voice,Comedy,Brenda Blethyn,Mark Herman
2390,Miss March,Comedy,Zach Cregger,Zach Cregger
70641,Wish I Was Here,Drama,Zach Braff,Zach Braff
112946,Simply Irresistible,Comedy,Sarah Michelle Gellar,Mark Tarlov
2491,Hedwig and the Angry Inch,Comedy,John Cameron Mitchell,John Cameron Mitchell
4642,Only the Strong,Action,Mark Dacascos,Sheldon Lettich
7192,Shattered Glass,Drama,Hayden Christensen,Billy Ray
6932,Novocaine,Comedy,Chelcie Ross,David Atkins
4898,Morvern Callar,Drama,Samantha Morton,Lynne Ramsay
5951,Beastmaster 2: Through the Portal of Time,Action,Marc Singer,Sylvio Tabet
31290,Snow Flower and the Secret Fan,Drama,Li Bingbing,Wayne Wang
88138,Come Early Morning,Drama,Ashley Judd,Joey Lauren Adams
54254,Lucky Break,Action,James Nesbitt,Peter Cattaneo
5285,Julia,Drama,Jane Fonda,Fred Zinnemann
32234,"Surfer, Dude",Comedy,Matthew McConaughey,S.R. Bindler
65155,Lake of Fire,Documentary,Noam Chomsky,Tony Kaye
59684,Men of War,Action,Dolph Lundgren,Perry Lang
69821,Don McKay,Crime,Thomas Haden Church,Jake Goldberger
76729,Deadfall,Crime,Eric Bana,Stefan Ruzowitzky
88485,Emma,Romance,Romola Garai,Jim O'Hanlon
838,Videodrome,Horror,James Woods,David Cronenberg
92841,Freaky Deaky,Comedy,Christian Slater,Charles Matthau
106066,Bend It Like Beckham,Comedy,Parminder Nagra,Gurinder Chadha
6218,Sunshine State,Drama,Alan King,John Sayles
5447,Crossover,Action,Anthony Mackie,Preston A. Whitmore II
47815,Chariots of Fire,Drama,Ben Cross,Hugh Hudson
1957,Shine,Drama,Geoffrey Rush,Scott Hicks
1357,Don Jon,Romance,Joseph Gordon-Levitt,Joseph Gordon-Levitt
105213,High Plains Drifter,Western,Clint Eastwood,Clint Eastwood
2921,Ghost World,Comedy,Thora Birch,Terry Zwigoff
4641,Iris,Drama,Judi Dench,Richard Eyre
4976,Galaxina,Comedy,Dorothy Stratten,William Sachs
5045,Mambo Italiano,Comedy,Luke Kirby,Émile Gaudreault
6769,Wonderland,Crime,Val Kilmer,James Cox
1657,Do the Right Thing,Drama,Danny Aiello,Spike Lee
3424,Harvard Man,Drama,Sarah Michelle Gellar,James Toback
5424,R100,Comedy,Nao Omori,Hitoshi Matsumoto
113300,Salvation Boulevard,Comedy,Jennifer Connelly,George Ratliff
91688,Grabbers,Science Fiction,Richard Coyle,Jon Wright
102070,Saint Ralph,Comedy,Adam Butcher,Michael McGowan
33826,Miss Julie,Drama,Jessica Chastain,Liv Ullmann
3116,Somewhere in Time,Science Fiction,Christopher Reeve,Jeannot Szwarc
1286,Insidious: Chapter 2,Horror,Patrick Wilson,James Wan
104908,Saw II,Horror,Tobin Bell,Darren Lynn Bousman
39446,Jackass: The Movie,Documentary,Johnny Knoxville,Jeff Tremaine
5785,Lights Out,Horror,Teresa Palmer,David F. Sandberg
113715,Paranormal Activity 3,Horror,Katie Featherston,Henry Joost
90469,Ouija,Horror,Olivia Cooke,Stiles White
115534,Paranormal Activity 4,Horror,Katie Featherston,Henry Joost
97701,Monster,Crime,Charlize Theron,Patty Jenkins
7160,"20,000 Leagues Under the Sea",Adventure,Kirk Douglas,Richard Fleischer
1019,Paranormal Activity: The Marked Ones,Horror,Andrew Jacobs,Christopher B. Landon
107769,The Elephant Man,Drama,Anthony Hopkins,David Lynch
122062,Dallas Buyers Club,Drama,Matthew McConaughey,Jean-Marc Vallée
106100,The Lazarus Effect,Thriller,Olivia Wilde,David Gelb
129707,Memento,Mystery,Guy Pearce,Christopher Nolan
4226,Oculus,Horror,Karen Gillan,Mike Flanagan
110591,Clerks II,Comedy,Brian O'Halloran,Kevin Smith
45728,Billy Elliot,Drama,Jamie Bell,Stephen Daldry
3967,House Party 2,Comedy,Martin Lawrence,Doug McHenry
3774,Doug's 1st Movie,Animation,Thomas McHugh,Maurice Joyce
2566,Mommie Dearest,Drama,Faye Dunaway,Frank Perry
2639,Our Idiot Brother,Comedy,Paul Rudd,Jesse Peretz
88672,Race,Action,Stephan James,Stephen Hopkins
106064,"As Above, So Below",Horror,Perdita Weeks,John Erick Dowdle
113780,Addicted,Drama,Boris Kodjoe,Bille Woodruff
99335,Eve's Bayou,Drama,Jurnee Smollett,Kasi Lemmons
1660,Still Alice,Drama,Julianne Moore,Richard Glatzer
117881,Nighthawks,Action,Sylvester Stallone,Bruce Malmuth
3029,Friday the 13th Part VIII: Jason Takes Manhattan,Horror,Kane Hodder,Rob Hedden
1981,My Big Fat Greek Wedding,Comedy,Nia Vardalos,Joel Zwick
5299,Shaun of the Dead,Horror,Simon Pegg,Edgar Wright
8874,Lone Star,Drama,Chris Cooper,John Sayles
800,Halloween 4: The Return of Michael Myers,Horror,Donald Pleasence,Dwight H. Little
1985,April Fool's Day,Horror,Deborah Foreman,Fred Walton
1330,Diner,Comedy,Steve Guttenberg,Barry Levinson
3543,Lone Wolf McQuade,Action,Chuck Norris,Steve Carver
4950,Apollo 18,Horror,Ryan Robbins,Gonzalo López-Gallego
92192,Sunshine Cleaning,Comedy,Amy Adams,Christine Jeffs
67267,No Escape,Action,Owen Wilson,John Erick Dowdle
504,Not Easily Broken,Drama,Morris Chestnut,Bill Duke
72265,Digimon: The Movie,Fantasy,Lara Jill Miller,Mamoru Hosoda
3945,Saved!,Comedy,Jena Malone,Brian Dannelly
8366,Robin and Marian,Action,Sean Connery,Richard Lester
5499,Force 10 from Navarone,Action,Harrison Ford,Guy Hamilton
3519,UHF,Comedy,"""Weird Al"" Yankovic",Jay Levey
4678,Grandma's Boy,Comedy,Linda Cardellini,Nicholaus Goossen
42725,Made,Action,Vince Vaughn,Jon Favreau
4452,Moon,Science Fiction,Sam Rockwell,Duncan Jones
68237,Keeping Up with the Steins,Comedy,Daryl Sabara,Scott Marshall
45512,Bottle Shock,Comedy,Alan Rickman,Randall Miller
60948,Heavenly Creatures,Drama,Melanie Lynskey,Peter Jackson
247,Everything Must Go,Comedy,Rebecca Hall,Dan Rush
87298,Zero Effect,Comedy,Bill Pullman,Jake Kasdan
1845,Light Sleeper,Drama,Willem Dafoe,Paul Schrader
26737,Kill the Messenger,Thriller,Jeremy Renner,Michael Cuesta
118354,Rabbit Hole,Drama,Nicole Kidman,John Cameron Mitchell
82767,Party Monster,Comedy,Seth Green,Fenton Bailey
6705,Bottle Rocket,Comedy,Luke Wilson,Wes Anderson
101,Albino Alligator,Crime,Matt Dillon,Kevin Spacey
1352,Standard Operating Procedure,Documentary,Javal Davis,Errol Morris
60341,Out of the Blue,Drama,Dennis Hopper,Dennis Hopper
8736,"Lovely, Still",Drama,Martin Landau,Nicholas Fackler
88934,Decoys,Horror,Kim Poirier,Matthew Hastings
84961,Redacted,Drama,Izzy Diaz,Brian De Palma
55751,Dead Like Me: Life After Death,Drama,Ellen Muth,Stephen Herek
56511,Farce of the Penguins,Comedy,Samuel L. Jackson,Bob Saget
66240,Rudderless,Music,Billy Crudup,William H. Macy
49121,Christmas Eve,Romance,Patrick Stewart,Mitch Davis
116817,Dying of the Light,Thriller,Nicolas Cage,Paul Schrader
107402,Capricorn One,Drama,Elliott Gould,Peter Hyams
118248,Soul Kitchen,Drama,Adam Bousdoukos,Fatih Akin
26398,Sling Blade,Drama,Billy Bob Thornton,Billy Bob Thornton
73587,Hostel,Horror,Jay Hernandez,Eli Roth
1358,Take Shelter,Thriller,Michael Shannon,Jeff Nichols
42723,Driving Lessons,Drama,Laura Linney,Jeremy Brock
90057,Let's Kill Ward's Wife,Comedy,Patrick Wilson,Scott Foley
54094,Only God Forgives,Drama,Ryan Gosling,Nicolas Winding Refn
119948,Dear Frankie,Drama,Gerard Butler,Shona Auerbach
102684,Savage Grace,Drama,Julianne Moore,Tom Kalin
8530,Out of the Blue,Drama,Dennis Hopper,Dennis Hopper
59729,Police Academy,Comedy,Steve Guttenberg,Hugh Wilson
2378,Four Weddings and a Funeral,Comedy,Hugh Grant,Mike Newell
357,Fast Times at Ridgemont High,Comedy,Sean Penn,Amy Heckerling
3210,Moby Dick,Adventure,Gregory Peck,John Huston
4429,25th Hour,Crime,Edward Norton,Spike Lee
5954,Bound,Crime,Jennifer Tilly,Lilly Wachowski
866,Requiem for a Dream,Crime,Ellen Burstyn,Darren Aronofsky
3949,State Fair,Music,Jeanne Crain,Walter Lang
8460,Salvador,Drama,James Woods,Oliver Stone
4407,Donnie Darko,Fantasy,Jake Gyllenhaal,Richard Kelly
4878,Spun,Comedy,Jason Schwartzman,Jonas Åkerlund
6223,Life During Wartime,Comedy,Ally Sheedy,Todd Solondz
79800,Mean Machine,Comedy,Vinnie Jones,Barry Skolnick
5134,Blackthorn,Adventure,Sam Shepard,Mateo Gil
95133,One Flew Over the Cuckoo's Nest,Drama,Jack Nicholson,Miloš Forman
1193,Silent Movie,Comedy,Mel Brooks,Mel Brooks
8512,Anne of Green Gables,Drama,Megan Follows,Kevin Sullivan
26528,Falcon Rising,Adventure,Michael Jai White,Ernie Barbarash
129845,Sexy Beast,Crime,Ray Winstone,Jonathan Glazer
3846,Cargo,Thriller,Martin Rapold,Ivan Engler
69379,High School Musical,Comedy,Zac Efron,Kenny Ortega
46062,Love and Death on Long Island,Drama,John Hurt,Richard Kwietniowski
1794,Porky's,Comedy,Dan Monahan,Bob Clark
3688,Night of the Living Dead,Horror,Duane Jones,George A. Romero
968,Lost in Translation,Drama,Bill Murray,Sofia Coppola
6711,Annie Hall,Comedy,Woody Allen,Woody Allen
1230,Monster's Ball,Drama,Halle Berry,Marc Forster
5015,Leaving Las Vegas,Drama,Nicolas Cage,Mike Figgis
25,The Boy Next Door,Thriller,Jennifer Lopez,Rob Cohen
128592,Trapeze,Drama,Burt Lancaster,Carol Reed
73109,They Live,Action,Roddy Piper,John Carpenter
4553,Boyhood,Drama,Ellar Coltrane,Richard Linklater
112290,Scoop,Comedy,Scarlett Johansson,Woody Allen
46967,3 Strikes,Action,Brian Hooks,DJ Pooh
3322,Topaz,Action,Frederick Stafford,Alfred Hitchcock
2179,Let's Go to Prison,Comedy,Dax Shepard,Bob Odenkirk
49276,Four Rooms,Crime,Tim Roth,Allison Anders
18,Secretary,Comedy,James Spader,Steven Shainberg
5617,Talk Radio,Drama,Eric Bogosian,Oliver Stone
4009,Waiting for Guffman,Music,Christopher Guest,Christopher Guest
1449,Love Stinks,Comedy,French Stewart,Jeff Franklin
2809,You Kill Me,Comedy,Ben Kingsley,John Dahl
54331,Thumbsucker,Comedy,Lou Taylor Pucci,Mike Mills
36537,Red State,Horror,Michael Parks,Kevin Smith
89343,Samsara,Drama,Marcos Luna,Ron Fricke
8485,Zipper,Thriller,Patrick Wilson,Mora Stephens
127132,Poolhall Junkies,Comedy,Ricky Schroder,Mars Callahan
6193,Holy Motors,Drama,Eva Mendes,Leos Carax
96832,Shooting Fish,Crime,Dan Futterman,Stefan Schwartz
1755,Psycho Beach Party,Comedy,Lauren Ambrose,Robert Lee King
3830,Trust,Crime,Clive Owen,David Schwimmer
1236,Among Giants,Comedy,Pete Postlethwaite,Sam Miller
2569,Adore,Drama,Naomi Watts,Anne Fontaine
104631,Stake Land,Drama,Danielle Harris,Jim Mickle
89072,Another Happy Day,Comedy,Ellen Barkin,Sam Levinson
91010,Nothing,Comedy,David Hewlett,Vincenzo Natali
27537,Inescapable,Thriller,Alexander Siddig,Ruba Nadda
105121,Hell's Angels,Action,Ben Lyon,James Whale
31042,Purple Violets,Comedy,Selma Blair,Edward Burns
63590,Network,Drama,Faye Dunaway,Sidney Lumet
3504,Gone with the Wind,Drama,Vivien Leigh,Victor Fleming
920,Major Dundee,War,Charlton Heston,Sam Peckinpah
26142,Annie Get Your Gun,Action,Betty Hutton,George Sidney
25959,Four Lions,Comedy,Riz Ahmed,Chris Morris
77800,Defendor,Drama,Woody Harrelson,Peter Stebbings
76210,Midnight Cowboy,Drama,Dustin Hoffman,John Schlesinger
1952,Airplane!,Comedy,Robert Hays,Jerry Zucker
2791,Chain of Command,Thriller,Michael Jai White,Kevin Carraway
130768,Friday,Comedy,Ice Cube,F. Gary Gray
69,Menace II Society,Drama,Tyrin Turner,Albert Hughes
493,Creepshow 2,Horror,George Kennedy,Michael Gornick
3017,In Cold Blood,Crime,Robert Blake,Richard Brooks
6852,Harper,Action,Paul Newman,Jack Smight
8056,Frenzy,Crime,Jon Finch,Alfred Hitchcock
2178,I Got the Hook Up,Action,Master P,Michael Martin
1886,She's the One,Comedy,Edward Burns,Edward Burns
804,Gods and Monsters,Drama,Ian McKellen,Bill Condon
2333,Train,Horror,Thora Birch,Gideon Raff
83334,Pootie Tang,Action,Jennifer Coolidge,Louis C.K.
4373,Sharknado,TV Movie,Ian Ziering,Anthony C. Ferrante
103596,D.E.B.S.,Action,Sara Foster,Angela Robinson
32300,"Batman: The Dark Knight Returns, Part 2",Action,Peter Weller,Jay Oliva
99813,Wicked Blood,Action,Abigail Breslin,Mark Young
122490,High Anxiety,Comedy,Mel Brooks,Mel Brooks
26386,Margin Call,Thriller,Kevin Spacey,J.C. Chandor
90439,Choke,Comedy,Sam Rockwell,Clark Gregg
65126,Whiplash,Drama,Miles Teller,Damien Chazelle
112552,Human Traffic,Comedy,John Simm,Justin Kerrigan
3581,Bella,Drama,Tammy Blanchard,Alejandro Monteverde
59440,Class of 1984,Action,Perry King,Mark L. Lester
123312,Dreaming of Joseph Lees,Romance,Rupert Graves,Eric Styles
2998,Rosemary's Baby,Horror,Mia Farrow,Roman Polanski
2160,Adam,Drama,Hugh Dancy,Max Mayer
70567,Beginners,Drama,Ewan McGregor,Mike Mills
87304,Feast,Action,Balthazar Getty,John Gulager
48678,Goldfinger,Adventure,Sean Connery,Guy Hamilton
2947,Antiviral,Science Fiction,Caleb Landry Jones,Brandon Cronenberg
98975,It's a Wonderful Life,Drama,James Stewart,Frank Capra
953,Trainspotting,Drama,Ewan McGregor,Danny Boyle
778,Paranormal Activity 2,Horror,Katie Featherston,Tod Williams
81417,Bowling for Columbine,Documentary,Michael Moore,Michael Moore
5669,Sinister,Horror,Ethan Hawke,Scott Derrickson
97188,Martin Lawrence Live: Runteldat,Comedy,Martin Lawrence,Martin Lawrence
5513,Cat on a Hot Tin Roof,Drama,Elizabeth Taylor,Richard Brooks
971,Beneath the Planet of the Apes,Adventure,James Franciscus,Ted Post
2530,Air Bud,Comedy,Kevin Zegers,Charles Martin Smith
1592,Friday the 13th Part VI: Jason Lives,Horror,Thom Mathews,Tom McLoughlin
1979,Spaced Invaders,Comedy,Ariana Richards,Patrick Read Johnson
5596,Family Plot,Comedy,Barbara Harris,Alfred Hitchcock
2177,Torn Curtain,Mystery,Paul Newman,Alfred Hitchcock
2180,Krush Groove,Drama,Blair Underwood,Michael Schultz
6053,Next Day Air,Action,Donald Faison,Benny Boom
71533,Elmer Gantry,Drama,Burt Lancaster,Richard Brooks
4190,Judgment at Nuremberg,Drama,Spencer Tracy,Stanley Kramer
6777,Trippin',Comedy,Deon Richmond,David Raynr
2623,Red River,Western,John Wayne,Howard Hawks
7070,Phat Girlz,Comedy,Mo'Nique,Nnegest Likké
44844,Before Midnight,Romance,Ethan Hawke,Richard Linklater
100714,Teen Wolf Too,Comedy,Jason Bateman,Christopher Leitch
51520,Phantasm II,Action,James Le Gros,Don Coscarelli
3837,Woman Thou Art Loosed,Drama,Kimberly Elise,Michael Schultz
32342,Real Women Have Curves,Comedy,America Ferrera,Patricia Cardoso
5685,Water,Drama,Lisa Ray,Deepa Mehta
43333,Whipped,Comedy,Amanda Peet,Peter M. Cohen
3597,Please Give,Comedy,Rebecca Hall,Nicole Holofcener
78116,Willy Wonka & the Chocolate Factory,Family,Gene Wilder,Mel Stuart
1073,Warlock: The Armageddon,Fantasy,Julian Sands,Anthony Hickox
4685,8 Heads in a Duffel Bag,Comedy,Joe Pesci,Tom Schulman
1503,Days of Heaven,Drama,Richard Gere,Terrence Malick
2932,Jawbreaker,Comedy,Rose McGowan,Darren Stein
